Episode #,Training Iter,Epoch,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Wall-Clock Time,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Inverse Propensity Score,Direct Method Reward,Doubly Robust,Weighted Importance Sampling,Sequential Doubly Robust,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Entropy/Mean,Entropy/Stdev,Entropy/Max,Entropy/Min,Advantages/Mean,Advantages/Stdev,Advantages/Max,Advantages/Min,Values/Mean,Values/Stdev,Values/Max,Values/Min,Value Loss/Mean,Value Loss/Stdev,Value Loss/Max,Value Loss/Min,Policy Loss/Mean,Policy Loss/Stdev,Policy Loss/Max,Policy Loss/Min,Value Targets/Mean,Value Targets/Stdev,Value Targets/Max,Value Targets/Min,KL Divergence/Mean,KL Divergence/Stdev,KL Divergence/Max,KL Divergence/Min,Likelihood Ratio/Mean,Likelihood Ratio/Stdev,Likelihood Ratio/Max,Likelihood Ratio/Min,Clipped Likelihood Ratio/Mean,Clipped Likelihood Ratio/Stdev,Clipped Likelihood Ratio/Max,Clipped Likelihood Ratio/Min
937,46.0,0.0,0.0,1371.0,17.0,112.0,48054.0,0.0,206.56561906580933,0.0,0.0,12595.064710140228,,,,,,,,,,,,,,,,,,,,,89.41754500505878,57.30435070508902,196.94454617304245,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
938,46.0,0.0,0.0,1439.0,18.0,68.0,48122.0,0.0,97.9146827511214,0.0,0.0,12601.865015029907,,,,,,,,,,,,,,,,,,,,,42.078053565795464,26.946857453269406,95.24376739967926,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
939,46.0,0.0,0.0,1512.0,19.0,73.0,48195.0,0.0,133.62376162125344,0.0,0.0,12609.147147893906,,,,,,,,,,,,,,,,,,,,,62.80798980785899,40.70101148598265,129.29724355514645,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
940,46.0,0.0,0.0,1567.0,20.0,55.0,48250.0,0.0,70.28553201606582,0.0,0.0,12614.84362077713,,,,,,,,,,,,,,,,,,,,,31.801486748277956,20.889742322363663,68.67372902923995,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
941,47.0,0.0,0.0,97.0,1.0,97.0,48347.0,0.0,154.2418371935362,0.0,0.0,12885.808767318726,,,,,,,,,,,,,,,,,,,,,80.27195366847612,44.88429381849674,147.04074400325996,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
942,47.0,0.0,0.0,131.0,2.0,34.0,48381.0,0.0,68.2907725332814,0.0,0.0,12889.268508195877,,,,,,,,,,,,,,,,,,,,,29.737585161446294,21.320689978365,67.4144561356073,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
943,47.0,0.0,0.0,191.0,3.0,60.0,48441.0,0.0,105.012258236878,0.0,0.0,12895.376408815384,,,,,,,,,,,,,,,,,,,,,50.64839005517161,32.6068973970662,102.1776078717032,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
944,47.0,0.0,0.0,231.0,4.0,40.0,48481.0,0.0,43.975476787890344,0.0,0.0,12899.57972073555,,,,,,,,,,,,,,,,,,,,,18.97494775021619,14.67681415756775,43.30304165815638,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
945,47.0,0.0,0.0,259.0,5.0,28.0,48509.0,0.0,55.9235338700274,0.0,0.0,12902.635257720947,,,,,,,,,,,,,,,,,,,,,21.640721676034357,17.879749987364377,55.42839502475292,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
946,47.0,0.0,0.0,278.0,6.0,19.0,48528.0,0.0,24.112185621028225,0.0,0.0,12905.08179807663,,,,,,,,,,,,,,,,,,,,,11.47415934750399,8.30274422956191,23.942036724838598,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
947,47.0,0.0,0.0,392.0,7.0,114.0,48642.0,0.0,199.31898401670503,0.0,0.0,12916.41785478592,,,,,,,,,,,,,,,,,,,,,84.28292313448588,61.03688703612832,190.0907221329172,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
948,47.0,0.0,0.0,514.0,8.0,122.0,48764.0,0.0,210.04009629492967,0.0,0.0,12928.421386480331,,,,,,,,,,,,,,,,,,,,,98.49570547904635,60.28494503502966,198.42026233088538,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
949,47.0,0.0,0.0,642.0,9.0,128.0,48892.0,0.0,190.23510117122538,0.0,0.0,12941.134742975235,,,,,,,,,,,,,,,,,,,,,83.24782592537125,48.40956774049593,179.939077669038,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
950,47.0,0.0,0.0,686.0,10.0,44.0,48936.0,0.0,56.586716223549644,0.0,0.0,12945.800504207611,,,,,,,,,,,,,,,,,,,,,27.028644356676445,18.813192426269797,55.61759777578819,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
951,47.0,0.0,0.0,711.0,11.0,25.0,48961.0,0.0,28.099989433984064,0.0,0.0,12948.362784385681,,,,,,,,,,,,,,,,,,,,,13.545140832728821,9.172744135251312,27.81696703025933,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
952,47.0,0.0,0.0,741.0,12.0,30.0,48991.0,0.0,23.650470709935025,0.0,0.0,12951.857553482056,,,,,,,,,,,,,,,,,,,,,9.7056871600178,8.86052079484268,23.495937732042197,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
953,47.0,0.0,0.0,762.0,13.0,21.0,49012.0,0.0,29.468362859215073,0.0,0.0,12954.224864959717,,,,,,,,,,,,,,,,,,,,,11.385884917464239,10.005519801462366,29.287805599341407,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
954,47.0,0.0,0.0,876.0,14.0,114.0,49126.0,0.0,179.2913260192679,0.0,0.0,12965.420464038849,,,,,,,,,,,,,,,,,,,,,86.57434281758141,52.06047245048204,170.0992329506965,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
955,47.0,0.0,0.0,1062.0,15.0,186.0,49312.0,0.0,259.04677907375424,0.0,0.0,12983.777804851532,,,,,,,,,,,,,,,,,,,,,121.07203161230376,68.06126088193298,237.00114648569067,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
956,47.0,0.0,0.0,1207.0,16.0,145.0,49457.0,0.0,283.5027108349436,0.0,0.0,12998.387037038803,,,,,,,,,,,,,,,,,,,,,125.15553405583316,75.33354669609459,265.886665841866,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
957,47.0,0.0,0.0,1297.0,17.0,90.0,49547.0,0.0,147.64902626039083,0.0,0.0,13007.69782614708,,,,,,,,,,,,,,,,,,,,,64.93993029790924,40.10484248280363,142.22969707694816,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
958,47.0,0.0,0.0,1395.0,18.0,98.0,49645.0,0.0,142.1371878137013,0.0,0.0,13017.628367185593,,,,,,,,,,,,,,,,,,,,,58.6221195035042,39.38185349668042,136.66541426547457,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
959,47.0,0.0,0.0,1452.0,19.0,57.0,49702.0,0.0,67.50241193192524,0.0,0.0,13023.29141664505,,,,,,,,,,,,,,,,,,,,,29.142369346340942,19.95005779324861,65.97317726052759,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
960,47.0,0.0,0.0,1515.0,20.0,63.0,49765.0,0.0,59.11799413408226,0.0,0.0,13029.903959035873,,,,,,,,,,,,,,,,,,,,,23.844162719264542,18.977207114465784,57.788004589310795,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
961,48.0,0.0,0.0,41.0,1.0,41.0,49806.0,0.0,60.9489164183536,0.0,0.0,13278.753672838211,,,,,,,,,,,,,,,,,,,,,25.75622232561067,20.873048295856698,60.01287704421497,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
962,48.0,0.0,0.0,118.0,2.0,77.0,49883.0,0.0,134.79080252014217,0.0,0.0,13286.22512793541,,,,,,,,,,,,,,,,,,,,,58.74068276614397,37.988174194590364,130.5286968120764,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
963,48.0,0.0,0.0,176.0,3.0,58.0,49941.0,0.0,108.05876295957488,0.0,0.0,13292.224919557571,,,,,,,,,,,,,,,,,,,,,52.95567353742673,35.38485438716912,105.19762394466954,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
964,48.0,0.0,0.0,225.0,4.0,49.0,49990.0,0.0,63.627130451303074,0.0,0.0,13297.52916264534,,,,,,,,,,,,,,,,,,,,,27.10413466001069,20.943572574612407,62.423813055260055,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
965,48.0,0.0,0.0,254.0,5.0,29.0,50019.0,0.0,43.185668503154396,0.0,0.0,13300.507788419724,,,,,,,,,,,,,,,,,,,,,16.946919193299735,15.907111220161811,42.82154606191782,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
966,48.0,0.0,0.0,274.0,6.0,20.0,50039.0,0.0,23.90423784585821,0.0,0.0,13303.077755451202,,,,,,,,,,,,,,,,,,,,,11.099501254447507,7.9561452057731845,23.729683458001805,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
967,48.0,0.0,0.0,316.0,7.0,42.0,50081.0,0.0,68.38773529439352,0.0,0.0,13307.748153209686,,,,,,,,,,,,,,,,,,,,,27.242766434527045,22.486816007706082,67.37822818227973,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
968,48.0,0.0,0.0,412.0,8.0,96.0,50177.0,0.0,146.1383908831626,0.0,0.0,13317.086663484573,,,,,,,,,,,,,,,,,,,,,58.188678232645486,43.51694778457748,140.83380454812013,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
969,48.0,0.0,0.0,685.0,9.0,273.0,50450.0,0.0,437.57040015281297,0.0,0.0,13344.497439861298,,,,,,,,,,,,,,,,,,,,,181.04850442335842,110.84107981675663,388.92161274912297,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
970,48.0,0.0,0.0,751.0,10.0,66.0,50516.0,0.0,82.04959964083096,0.0,0.0,13351.221315383911,,,,,,,,,,,,,,,,,,,,,30.4825662164528,24.89666385285074,80.19806620488859,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
971,48.0,0.0,0.0,793.0,11.0,42.0,50558.0,0.0,33.128788773355154,0.0,0.0,13355.61102604866,,,,,,,,,,,,,,,,,,,,,14.207303992861293,10.971136881732507,32.62887276897247,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
972,48.0,0.0,0.0,953.0,12.0,160.0,50718.0,0.0,240.89414733116647,0.0,0.0,13371.584189414978,,,,,,,,,,,,,,,,,,,,,111.41050850503957,71.91262455742664,223.51527300108918,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
973,48.0,0.0,0.0,988.0,13.0,35.0,50753.0,0.0,41.10585547284361,0.0,0.0,13375.35308790207,,,,,,,,,,,,,,,,,,,,,21.44450341259102,12.954508391631563,40.43612967662651,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
974,48.0,0.0,0.0,1106.0,14.0,118.0,50871.0,0.0,188.12800464283566,0.0,0.0,13386.80117225647,,,,,,,,,,,,,,,,,,,,,77.80175094336994,54.02886763860993,179.30583038646043,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
975,48.0,0.0,0.0,1241.0,15.0,135.0,51006.0,0.0,222.9253384103849,0.0,0.0,13400.694221496582,,,,,,,,,,,,,,,,,,,,,103.3256055722575,70.85672272515394,209.39496218754297,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
976,48.0,0.0,0.0,1312.0,16.0,71.0,51077.0,0.0,117.10303447447201,0.0,0.0,13408.150405406952,,,,,,,,,,,,,,,,,,,,,59.07447347271283,35.02271704104155,113.13490353006594,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
977,48.0,0.0,0.0,1364.0,17.0,52.0,51129.0,0.0,78.46695000667712,0.0,0.0,13413.498265266418,,,,,,,,,,,,,,,,,,,,,35.05127820805683,24.18159263283768,76.79780234674931,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
978,48.0,0.0,0.0,1449.0,18.0,85.0,51214.0,0.0,145.83903195899097,0.0,0.0,13421.93624830246,,,,,,,,,,,,,,,,,,,,,64.96148696399726,41.88368597743094,140.5983616920736,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
979,48.0,0.0,0.0,1559.0,19.0,110.0,51324.0,0.0,153.18458972594632,0.0,0.0,13432.618025541306,,,,,,,,,,,,,,,,,,,,,74.05476552776844,44.27238816919981,145.76293300046973,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
980,48.0,0.0,0.0,1654.0,20.0,95.0,51419.0,0.0,155.0342332860025,0.0,0.0,13442.129212379456,,,,,,,,,,,,,,,,,,,,,78.23501233659331,47.55617492906751,147.897554325122,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
981,49.0,0.0,0.0,32.0,1.0,32.0,51451.0,0.0,47.461480038796736,0.0,0.0,13704.860402584076,,,,,,,,,,,,,,,,,,,,,20.380817056813072,16.309909835475295,46.99499709531141,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
982,49.0,0.0,0.0,110.0,2.0,78.0,51529.0,0.0,137.3465212171726,0.0,0.0,13712.778191328049,,,,,,,,,,,,,,,,,,,,,63.41307112181222,38.15158109201172,132.66550000417948,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
983,49.0,0.0,0.0,170.0,3.0,60.0,51589.0,0.0,80.96799881956883,0.0,0.0,13718.83533859253,,,,,,,,,,,,,,,,,,,,,38.7393503003033,25.647110974691774,78.80116132303536,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
984,49.0,0.0,0.0,213.0,4.0,43.0,51632.0,0.0,51.61830955938702,0.0,0.0,13723.507558584213,,,,,,,,,,,,,,,,,,,,,22.5889184714211,16.829896508918146,50.748432181045864,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
985,49.0,0.0,0.0,230.0,5.0,17.0,51649.0,0.0,33.702885848965565,0.0,0.0,13725.733390331268,,,,,,,,,,,,,,,,,,,,,13.100350948773027,12.76777844811159,33.547240817230076,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
986,49.0,0.0,0.0,275.0,6.0,45.0,51694.0,0.0,49.09363242556376,0.0,0.0,13731.04675912857,,,,,,,,,,,,,,,,,,,,,16.12991583952567,17.17630704964742,48.464667082282645,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
987,49.0,0.0,0.0,367.0,7.0,92.0,51786.0,0.0,182.44487046161183,0.0,0.0,13740.156432628632,,,,,,,,,,,,,,,,,,,,,85.18040210593699,54.307990816519734,174.958014538929,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
988,49.0,0.0,0.0,451.0,8.0,84.0,51870.0,0.0,127.52109444690515,0.0,0.0,13748.41768169403,,,,,,,,,,,,,,,,,,,,,49.68399156809948,41.56857635006863,123.59470497042057,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
989,49.0,0.0,0.0,683.0,9.0,232.0,52102.0,0.0,419.4530558900157,0.0,0.0,13770.825527191162,,,,,,,,,,,,,,,,,,,,,194.79731970958582,105.48335685227607,375.00972215197436,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
990,49.0,0.0,0.0,820.0,10.0,137.0,52239.0,0.0,221.87405899368494,0.0,0.0,13784.437277317047,,,,,,,,,,,,,,,,,,,,,105.20629680049466,63.30535363705721,207.8763411379518,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
991,49.0,0.0,0.0,862.0,11.0,42.0,52281.0,0.0,48.96341610855227,0.0,0.0,13788.808756828308,,,,,,,,,,,,,,,,,,,,,21.813718904472857,14.667835336064584,48.190669397940745,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
992,49.0,0.0,0.0,882.0,12.0,20.0,52301.0,0.0,7.513749535173457,0.0,0.0,13791.060007095337,,,,,,,,,,,,,,,,,,,,,1.3247078714885894,2.454690195018872,7.502252380251805,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
993,49.0,0.0,0.0,904.0,13.0,22.0,52323.0,0.0,24.303880836971118,0.0,0.0,13793.510463953018,,,,,,,,,,,,,,,,,,,,,9.208300412177023,8.375335392801903,24.149573224779555,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
994,49.0,0.0,0.0,1044.0,14.0,140.0,52463.0,0.0,258.42759168499623,0.0,0.0,13807.575632572174,,,,,,,,,,,,,,,,,,,,,123.13970110628101,73.9462217574559,241.67113412723722,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
995,49.0,0.0,0.0,1195.0,15.0,151.0,52614.0,0.0,247.45100298462145,0.0,0.0,13822.330987930298,,,,,,,,,,,,,,,,,,,,,112.66078374365031,68.44061657214554,230.900795329193,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
996,49.0,0.0,0.0,1318.0,16.0,123.0,52737.0,0.0,247.33538563194904,0.0,0.0,13835.111855268478,,,,,,,,,,,,,,,,,,,,,105.12752663725979,69.2193041702485,234.87421340816894,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
997,49.0,0.0,0.0,1459.0,17.0,141.0,52878.0,0.0,196.68382506700922,0.0,0.0,13849.164501667023,,,,,,,,,,,,,,,,,,,,,85.24539839799303,56.50047628530727,185.03410707293085,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
998,49.0,0.0,0.0,1535.0,18.0,76.0,52954.0,0.0,145.62467262417073,0.0,0.0,13856.96270608902,,,,,,,,,,,,,,,,,,,,,62.97903200935578,42.03592016252451,141.1203658026993,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
999,49.0,0.0,0.0,1651.0,19.0,116.0,53070.0,0.0,181.32215969083273,0.0,0.0,13868.636348485947,,,,,,,,,,,,,,,,,,,,,83.36712447218005,55.22081762218209,172.16655859934858,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000,49.0,0.0,0.0,1711.0,20.0,60.0,53130.0,0.0,86.52424224497885,0.0,0.0,13874.625688314438,,,,,,,,,,,,,,,,,,,,,40.827471251665116,25.92489395905884,84.24299571831982,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001,50.0,0.0,0.0,56.0,1.0,56.0,53186.0,0.0,90.87132262159733,0.0,0.0,14157.749085903168,,,,,,,,,,,,,,,,,,,,,43.97154334251403,29.687095035466804,88.7614347156287,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002,50.0,0.0,0.0,131.0,2.0,75.0,53261.0,0.0,110.8369784457131,0.0,0.0,14165.291698217392,,,,,,,,,,,,,,,,,,,,,48.40948794221814,31.447454637416854,107.42100143190902,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003,50.0,0.0,0.0,156.0,3.0,25.0,53286.0,0.0,29.14109470330589,0.0,0.0,14167.898599147797,,,,,,,,,,,,,,,,,,,,,12.09658777352958,10.14638780163045,28.8964440005247,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004,50.0,0.0,0.0,193.0,4.0,37.0,53323.0,0.0,42.02330833096329,0.0,0.0,14171.81414103508,,,,,,,,,,,,,,,,,,,,,16.921077025566763,13.771386278942135,41.48014729546097,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005,50.0,0.0,0.0,256.0,5.0,63.0,53386.0,0.0,107.59763259625925,0.0,0.0,14178.329178333282,,,,,,,,,,,,,,,,,,,,,50.251698923532565,33.00214447867562,104.64095282878137,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006,50.0,0.0,0.0,380.0,6.0,124.0,53510.0,0.0,240.39626584192234,0.0,0.0,14190.478701114655,,,,,,,,,,,,,,,,,,,,,108.75823799013797,70.53640899117119,227.3647464593174,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007,50.0,0.0,0.0,487.0,7.0,107.0,53617.0,0.0,179.95672408506636,0.0,0.0,14200.924741506577,,,,,,,,,,,,,,,,,,,,,70.94848245686836,56.798162252412354,172.710484721139,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008,50.0,0.0,0.0,670.0,8.0,183.0,53800.0,0.0,346.69894826085164,0.0,0.0,14219.142835855484,,,,,,,,,,,,,,,,,,,,,159.1317072571581,96.50297076104604,318.21395552989634,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009,50.0,0.0,0.0,722.0,9.0,52.0,53852.0,0.0,89.1934519203665,0.0,0.0,14224.755402803421,,,,,,,,,,,,,,,,,,,,,37.2255496294919,27.315498200511684,87.4325009089499,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010,50.0,0.0,0.0,785.0,10.0,63.0,53915.0,0.0,125.58727938602101,0.0,0.0,14231.106884002686,,,,,,,,,,,,,,,,,,,,,54.45497318717335,40.913877417252095,122.40129626646568,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011,50.0,0.0,0.0,807.0,11.0,22.0,53937.0,0.0,33.029840114271025,0.0,0.0,14233.518904924393,,,,,,,,,,,,,,,,,,,,,12.671068067481565,12.290143321465937,32.816677154418116,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012,50.0,0.0,0.0,1024.0,12.0,217.0,54154.0,0.0,330.8033750351745,0.0,0.0,14255.063967227936,,,,,,,,,,,,,,,,,,,,,127.40309530091399,95.60255572818166,304.3705656070906,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013,50.0,0.0,0.0,1106.0,13.0,82.0,54236.0,0.0,127.02435176773456,0.0,0.0,14263.748083353043,,,,,,,,,,,,,,,,,,,,,64.92794322471403,35.68999882580207,121.94402653234616,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014,50.0,0.0,0.0,1149.0,14.0,43.0,54279.0,0.0,71.84244321204874,0.0,0.0,14268.751794338226,,,,,,,,,,,,,,,,,,,,,30.13177075638297,23.3598189109056,70.68808254653476,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1015,50.0,0.0,0.0,1337.0,15.0,188.0,54467.0,0.0,310.81955397631936,0.0,0.0,14287.662918806076,,,,,,,,,,,,,,,,,,,,,139.08973351193794,86.8635193301341,285.24088059638734,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1016,50.0,0.0,0.0,1375.0,16.0,38.0,54505.0,0.0,52.915952484212475,0.0,0.0,14291.612302541733,,,,,,,,,,,,,,,,,,,,,23.677304798728787,17.59052831665108,52.12040358863449,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1017,50.0,0.0,0.0,1434.0,17.0,59.0,54564.0,0.0,110.918535202329,0.0,0.0,14297.62752699852,,,,,,,,,,,,,,,,,,,,,44.204820590124584,32.51573099804981,108.52739705422294,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1018,50.0,0.0,0.0,1504.0,18.0,70.0,54634.0,0.0,109.62962047090042,0.0,0.0,14304.976302623749,,,,,,,,,,,,,,,,,,,,,45.02982585299916,33.323639294785444,106.69080758555388,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1019,50.0,0.0,0.0,1564.0,19.0,60.0,54694.0,0.0,86.10903485674464,0.0,0.0,14311.275883197784,,,,,,,,,,,,,,,,,,,,,35.70212527312287,26.42693119637501,84.21831170375168,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1020,50.0,0.0,0.0,1592.0,20.0,28.0,54722.0,0.0,28.898662016403033,0.0,0.0,14314.330901145935,,,,,,,,,,,,,,,,,,,,,11.801287767660085,9.942218012417651,28.625448229920153,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021,51.0,0.0,0.0,89.0,1.0,89.0,54811.0,0.0,147.694311690603,0.0,0.0,14582.579926490784,,,,,,,,,,,,,,,,,,,,,70.04422179395037,45.352985402545784,141.74372165052068,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1022,51.0,0.0,0.0,195.0,2.0,106.0,54917.0,0.0,204.04990814542757,0.0,0.0,14593.015683412552,,,,,,,,,,,,,,,,,,,,,97.17939472873465,58.05798147315631,194.13697211143239,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1023,51.0,0.0,0.0,235.0,3.0,40.0,54957.0,0.0,45.39231228464031,0.0,0.0,14597.36005783081,,,,,,,,,,,,,,,,,,,,,18.360070251013983,15.30551410072899,44.74735944613259,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1024,51.0,0.0,0.0,270.0,4.0,35.0,54992.0,0.0,54.46902294656766,0.0,0.0,14601.054706335068,,,,,,,,,,,,,,,,,,,,,26.375956382340053,18.05954019899724,53.65311705417708,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1025,51.0,0.0,0.0,317.0,5.0,47.0,55039.0,0.0,58.98264272376784,0.0,0.0,14606.005691766739,,,,,,,,,,,,,,,,,,,,,20.164243592145557,17.57531700704018,58.15116745868697,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1026,51.0,0.0,0.0,361.0,6.0,44.0,55083.0,0.0,71.53564434843695,0.0,0.0,14610.39686870575,,,,,,,,,,,,,,,,,,,,,32.74625220001687,24.379319253708054,70.23520943529738,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1027,51.0,0.0,0.0,479.0,7.0,118.0,55201.0,0.0,191.50463966492146,0.0,0.0,14622.354987382889,,,,,,,,,,,,,,,,,,,,,87.86431255278696,52.27415484558991,181.49946822066565,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1028,51.0,0.0,0.0,529.0,8.0,50.0,55251.0,0.0,99.71600720117443,0.0,0.0,14627.547784090042,,,,,,,,,,,,,,,,,,,,,50.19102006142453,31.281503912554914,97.4011611191804,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
